rank,symbol,base,quote,price,change_24h_pct,high_24h,low_24h,volume_24h,quote_volume_24h,usd_volume_24h_approx,vwap_24h,trades_24h
1076,STRAXUSDT,STRAX,USDT,0.00831000,-0.95400000,0.00851000,0.00826000,14632375.00000000,122464.36362000,122464.36362000,0.00836941,3033
1077,VANRYUSDC,VANRY,USDC,0.00073000,-38.34500000,0.00260000,0.00071500,111699841.00000000,122266.28316300,122266.28316300,0.00109460,1952
1078,SEITUSD,SEI,TUSD,0.36330000,0.49800000,0.39370000,0.33700000,339145.50000000,121550.57718000,121550.57718000,0.35840245,4000
1079,LSKUSDT,LSK,USDT,0.07830000,0.00000000,0.07950000,0.07620000,1558364.10000000,120914.33926000,120914.33926000,0.07759056,4478
1080,0GUSDC,0G,USDC,0.15500000,-1.89900000,0.16000000,0.15400000,771284.80000000,120740.81545000,120740.81545000,0.15654505,1264
1081,ZILUSDT,ZIL,USDT,0.00223900,-1.97000000,0.00228700,0.00222300,53488793.40000000,120626.74945030,120626.74945030,0.00225518,2661
1082,ONTUSDC,ONT,USDC,0.03764000,-3.78300000,0.04094000,0.03755000,3071133.00000000,120136.15050000,120136.15050000,0.03911786,1596
1083,KEYUSDT,KEY,USDT,0.00125300,-3.01900000,0.00138900,0.00105300,97136470.00000000,119194.80421700,119194.80421700,0.00122709,4001
1084,KSMUSDT,KSM,USDT,2.87000000,-1.37500000,2.94000000,2.85000000,40243.90900000,116121.58845000,116121.58845000,2.88544506,1484
1085,GMTBUSD,GMT,BUSD,0.22700000,6.22400000,0.22840000,0.20490000,534596.60000000,116069.35047000,116069.35047000,0.21711577,4001
1086,SOMIUSDT,SOMI,USDT,0.09110000,-1.08600000,0.09390000,0.09000000,1260964.40000000,115493.80714000,115493.80714000,0.09159165,1315
1087,SEIUSDC,SEI,USDC,0.04008000,0.72900000,0.04028000,0.03916000,2901897.10000000,115286.83925800,115286.83925800,0.03972809,1044
1088,JOEUSDT,JOE,USDT,0.02750000,-2.13500000,0.02830000,0.02740000,4119991.32000000,114262.00512000,114262.00512000,0.02773355,1543
1089,ACMUSDT,ACM,USDT,0.26400000,-0.75200000,0.26700000,0.26100000,432207.80000000,114200.92430000,114200.92430000,0.26422689,2047
1090,APEUSDC,APE,USDC,0.12440000,0.56600000,0.12650000,0.12190000,911181.64000000,113585.95808700,113585.95808700,0.12465787,914
1091,SKLUSDT,SKL,USDT,0.00337000,-1.74900000,0.00343000,0.00336000,33492399.00000000,113556.42480000,113556.42480000,0.00339051,1886
1092,CITYUSDT,CITY,USDT,0.35100000,-0.84700000,0.35700000,0.34900000,321458.69000000,113410.73066000,113410.73066000,0.35280033,1895
1093,ZAMAUSDC,ZAMA,USDC,0.04205000,1.20300000,0.04317000,0.04105000,2667506.00000000,112722.90707000,112722.90707000,0.04225779,915
1094,PROSUSDT,PROS,USDT,0.03720000,-25.89600000,0.05200000,0.03500000,2618284.00000000,112537.92070000,112537.92070000,0.04298156,4001
1095,AVNTUSDC,AVNT,USDC,0.09540000,-5.82400000,0.10280000,0.09540000,1140562.30000000,112441.76096000,112441.76096000,0.09858450,1846
1096,EULUSDC,EUL,USDC,1.15800000,2.84200000,1.26700000,1.05400000,96694.56000000,111707.76249000,111707.76249000,1.15526419,798
1097,DATAUSDT,DATA,USDT,0.00088000,-31.25000000,0.00129000,0.00081000,109741867.20000000,111558.29681000,111558.29681000,0.00101655,4001
1098,AEROUSDC,AERO,USDC,0.41080000,1.20700000,0.41850000,0.40180000,271401.80000000,111492.17972000,111492.17972000,0.41080118,1004
1099,CFXUSDC,CFX,USDC,0.04257000,1.47800000,0.04314000,0.04113000,2602511.00000000,110925.73212000,110925.73212000,0.04262258,2966
1100,SUSHIUSDT,SUSHI,USDT,0.16180000,0.81000000,0.16250000,0.15720000,690259.20000000,110707.62254000,110707.62254000,0.16038558,1797
1101,ENJUSDT,ENJ,USDT,0.02366000,-1.21100000,0.02401000,0.02337000,4658968.40000000,110622.37701700,110622.37701700,0.02374396,2318
1102,HIVEUSDT,HIVE,USDT,0.03890000,-1.01800000,0.03940000,0.03860000,2825724.00000000,110221.64640000,110221.64640000,0.03900652,1586
1103,FTTUSDT,FTT,USDT,0.20370000,-2.16100000,0.20990000,0.20300000,533357.58000000,109603.77894300,109603.77894300,0.20549774,2178
1104,CHRUSDT,CHR,USDT,0.01326000,-1.99600000,0.01356000,0.01318000,8179140.00000000,109213.82828000,109213.82828000,0.01335273,1775
1105,ETHUSDS,ETH,USDS,1907.51000000,1.30500000,1910.00000000,1870.00000000,57.55570000,109036.54128200,109123.77051503,1894.45252654,84
1106,GHSTUSDT,GHST,USDT,0.10800000,0.00000000,0.11400000,0.10300000,1012047.00000000,108841.86800000,108841.86800000,0.10754626,4001
1107,SANTOSUSDT,SANTOS,USDT,0.47200000,0.42600000,0.48200000,0.46200000,231572.47000000,108719.02200000,108719.02200000,0.46948164,2005
1108,UFTUSDT,UFT,USDT,0.00890000,-23.27600000,0.01210000,0.00860000,10771660.00000000,107823.89760000,107823.89760000,0.01000996,4001
1109,AGLDUSDT,AGLD,USDT,0.15470000,-1.52800000,0.15760000,0.15390000,690102.90000000,107673.39167000,107673.39167000,0.15602513,1996
1110,DFUSDT,DF,USDT,0.00164000,-17.58800000,0.00212000,0.00129000,62177606.00000000,107337.29702000,107337.29702000,0.00172630,4001
1111,AXLUSDT,AXL,USDT,0.03550000,-0.83800000,0.03590000,0.03500000,3009462.15000000,107119.35452800,107119.35452800,0.03559419,1854
1112,AVAUSDT,AVA,USDT,0.17430000,-1.41400000,0.17730000,0.17250000,604968.70000000,105987.67598000,105987.67598000,0.17519531,2016
1113,ASTUSDT,AST,USDT,0.02610000,-5.77600000,0.02840000,0.02580000,3856728.00000000,105362.97680000,105362.97680000,0.02731927,4001
1114,QNTBUSDT,QNTB,USDT,66.40000000,4.66600000,67.46000000,63.34000000,1619.96000000,105011.29070000,105011.29070000,64.82338496,1027
1115,AUSDT,A,USDT,0.06130000,-0.48700000,0.06190000,0.06070000,1709477.30000000,104924.05531000,104924.05531000,0.06137786,1798
1116,LDOUSDC,LDO,USDC,0.30370000,-1.33200000,0.30830000,0.29810000,342123.57000000,103955.33649000,103955.33649000,0.30385319,550
1117,OGNUSDT,OGN,USDT,0.01639000,0.30600000,0.01661000,0.01615000,6312209.00000000,103530.89852000,103530.89852000,0.01640169,1513
1118,BEAMXUSDT,BEAMX,USDT,0.00131300,-1.27800000,0.00133200,0.00130200,78503944.00000000,103467.51700300,103467.51700300,0.00131799,3487
1119,XTZUSDC,XTZ,USDC,0.19750000,0.15200000,0.20330000,0.19340000,522508.90000000,103433.81865000,103433.81865000,0.19795609,1254
1120,PORTOUSDT,PORTO,USDT,0.42500000,-0.93200000,0.43300000,0.42100000,241216.86000000,102859.53735000,102859.53735000,0.42641935,3565
1121,CHZUSDC,CHZ,USDC,0.01219000,-2.71300000,0.01253000,0.01205000,8277004.00000000,101053.26924000,101053.26924000,0.01220892,2592
1122,BMNRBUSDT,BMNRB,USDT,18.73000000,3.42400000,19.00000000,17.97000000,5416.27000000,100819.78560000,100819.78560000,18.61424663,1628
1123,WIFUSDC,WIF,USDC,0.13840000,0.65500000,0.13890000,0.13470000,734702.65000000,100746.40870700,100746.40870700,0.13712542,1148
1124,ZKCUSDT,ZKC,USDT,0.03720000,-1.32600000,0.03780000,0.03690000,2688182.40000000,100354.85483000,100354.85483000,0.03733186,1861
1125,NFLXBUSDT,NFLXB,USDT,76.16000000,-3.04300000,78.87000000,76.08000000,1288.26000000,99704.67620000,99704.67620000,77.39483971,875
1126,EPICUSDC,EPIC,USDC,0.36490000,-2.35500000,0.37530000,0.34110000,279228.40000000,98854.88815000,98854.88815000,0.35402877,1288
1127,NMRUSDT,NMR,USDT,8.04000000,-0.86300000,8.15000000,7.98000000,12118.32000000,97538.85490000,97538.85490000,8.04887599,896
1128,AERGOUSDT,AERGO,USDT,0.06350000,-2.00600000,0.06600000,0.06210000,1511928.00000000,96533.16070000,96533.16070000,0.06384772,4001
1129,WAXPUSDT,WAXP,USDT,0.00360000,-1.63900000,0.00367000,0.00356000,26672373.00000000,96424.53978000,96424.53978000,0.00361515,1667
1130,SSVUSDT,SSV,USDT,2.16000000,1.31300000,2.18600000,2.10300000,44892.91500000,96267.85042400,96267.85042400,2.14438849,2405
1131,CAKEUSDC,CAKE,USDC,1.47300000,1.23700000,1.47600000,1.44400000,65433.83000000,95583.24024000,95583.24024000,1.46076181,1132
1132,KITEUSDC,KITE,USDC,0.09240000,-2.11900000,0.09620000,0.09200000,1013568.20000000,95214.04535000,95214.04535000,0.09393946,829
1133,DCRUSDT,DCR,USDT,12.11000000,1.00100000,12.12000000,11.92000000,7914.79500000,95212.41230000,95212.41230000,12.02967510,2060
1134,PERPUSDT,PERP,USDT,0.12500000,4.69000000,0.12730000,0.11880000,774608.56000000,95210.09231800,95210.09231800,0.12291381,4001
1135,GALAUSDC,GALA,USDC,0.00164000,-0.72600000,0.00166300,0.00161800,57281975.00000000,93871.40720100,93871.40720100,0.00163876,790
1136,TUSDT,T,USDT,0.00332000,-0.89600000,0.00335000,0.00329000,28078386.50000000,93422.75999300,93422.75999300,0.00332721,1335
1137,ENSOUSDC,ENSO,USDC,0.77800000,-3.95100000,0.82600000,0.77600000,114948.32000000,91777.25403000,91777.25403000,0.79842188,750
1138,NIGHTUSDC,NIGHT,USDC,0.01719000,-0.69300000,0.01744000,0.01692000,5307604.00000000,91242.91901000,91242.91901000,0.01719098,937
1139,LAZIOUSDT,LAZIO,USDT,0.34500000,0.00000000,0.35000000,0.34300000,263906.54000000,91200.60844000,91200.60844000,0.34557919,2842
1140,IOTXUSDT,IOTX,USDT,0.00255000,-1.54400000,0.00262000,0.00254000,35031233.00000000,90114.24403000,90114.24403000,0.00257240,1225
1141,SCUSDT,SC,USDT,0.00046100,-1.07300000,0.00047300,0.00045600,193849417.00000000,89756.05064000,89756.05064000,0.00046302,1918
1142,GUNUSDC,GUN,USDC,0.00294000,-1.67200000,0.00378000,0.00294000,27719184.00000000,89431.03579000,89431.03579000,0.00322632,1035
1143,SKYUSDC,SKY,USDC,0.05335000,0.67900000,0.05402000,0.05205000,1683879.00000000,89257.51342000,89257.51342000,0.05300708,530
1144,ANKRUSDT,ANKR,USDT,0.00337000,-1.17300000,0.00341000,0.00333000,26108266.10000000,87962.17398400,87962.17398400,0.00336913,1613
1145,WINUSDT,WIN,USDT,0.00002996,-1.28500000,0.00003075,0.00002956,2901649853.00000000,87760.95586038,87760.95586038,0.00003025,5445
1146,REQUSDT,REQ,USDT,0.05120000,-1.91600000,0.05220000,0.05050000,1694011.00000000,86701.83450000,86701.83450000,0.05118139,1822
1147,CVCUSDC,CVC,USDC,0.01940000,-1.37300000,0.02398000,0.01894000,4338419.00000000,85851.76397000,85851.76397000,0.01978872,3246
1148,BLURUSDT,BLUR,USDT,0.01315000,0.00000000,0.01323000,0.01289000,6508349.30000000,85261.43132900,85261.43132900,0.01310032,898
1149,WINUSDC,WIN,USDC,0.00009730,-2.01400000,0.00010040,0.00009560,871060960.00000000,85030.09022300,85030.09022300,0.00009762,4000
1150,USDSUSDT,USDS,USDT,1.00080000,-0.01000000,1.00100000,1.00080000,84527.00000000,84605.64100000,84605.64100000,1.00093037,615
1151,BANDUSDT,BAND,USDT,0.15160000,-1.30200000,0.15420000,0.14930000,551974.20000000,83687.28272000,83687.28272000,0.15161448,2174
1152,MSFTBUSDT,MSFTB,USDT,479.60000000,-3.52800000,497.18000000,478.66000000,170.22100000,83144.47151000,83144.47151000,488.45014135,817
1153,REIUSDT,REI,USDT,0.00401000,0.75400000,0.00418000,0.00384000,20139913.50000000,80810.56382600,80810.56382600,0.00401246,4001
1154,BONKUSDC,BONK,USDC,0.00000233,-0.42700000,0.00000236,0.00000229,34426843287.00000000,80072.85915056,80072.85915056,0.00000233,754
1155,KERNELUSDT,KERNEL,USDT,0.03290000,-1.79100000,0.03370000,0.03280000,2353554.40000000,78181.29081000,78181.29081000,0.03321839,1328
1156,MMTUSDC,MMT,USDC,0.16850000,-6.28500000,0.18140000,0.16810000,443717.70000000,77588.47560000,77588.47560000,0.17486000,807
1157,XNOUSDT,XNO,USDT,0.35400000,-1.66700000,0.37100000,0.34800000,213790.85000000,76716.17514000,76716.17514000,0.35883750,1719
1158,SANDUSDC,SAND,USDC,0.03942000,-0.70500000,0.04086000,0.03850000,1929595.00000000,76607.14874000,76607.14874000,0.03970115,833
1159,METISUSDT,METIS,USDT,2.36000000,-0.42200000,2.39000000,2.32000000,32642.79900000,76596.48908000,76596.48908000,2.34650494,1081
1160,AIGENSYNUSDC,AIGENSYN,USDC,0.02024000,-2.17500000,0.02096000,0.02008000,3701224.00000000,76129.25742000,76129.25742000,0.02056867,1099
1161,PENDLETUSD,PENDLE,TUSD,2.70440000,-15.64800000,3.20790000,2.70440000,25545.10000000,75831.00451000,75831.00451000,2.96851469,4000
1162,NXPCUSDC,NXPC,USDC,0.20370000,5.65400000,0.21600000,0.19220000,367058.00000000,75205.71772000,75205.71772000,0.20488783,856
1163,CVCUSDT,CVC,USDT,0.01689000,-2.20000000,0.01737000,0.01687000,4403074.00000000,75068.49085000,75068.49085000,0.01704911,1895
1164,BABYUSDC,BABY,USDC,0.00989000,0.81500000,0.01005000,0.00956000,7514223.00000000,73579.92072000,73579.92072000,0.00979209,750
1165,ASRUSDT,ASR,USDT,0.83400000,-1.88200000,0.85200000,0.83400000,86978.50000000,73298.90670000,73298.90670000,0.84272443,1594
1166,KNCUSDT,KNC,USDT,0.10060000,0.00000000,0.10150000,0.09960000,719475.50000000,72429.60677000,72429.60677000,0.10067001,1799
1167,HOTUSDT,HOT,USDT,0.00032800,0.30600000,0.00033300,0.00032600,219228077.00000000,72322.29834500,72322.29834500,0.00032990,1234
1168,XVGUSDT,XVG,USDT,0.00202400,-1.50900000,0.00207100,0.00201100,35337918.00000000,72124.03059600,72124.03059600,0.00204098,960
1169,EDUTUSD,EDU,TUSD,1.06098000,-3.32800000,1.14625000,1.02356000,64824.00000000,71551.21317000,71551.21317000,1.10377658,4000
1170,TIAUSDC,TIA,USDC,0.30150000,-2.01500000,0.30770000,0.29550000,236959.22000000,71476.48275600,71476.48275600,0.30164044,1007
1171,AUCTIONUSDT,AUCTION,USDT,2.81200000,-1.12500000,2.84700000,2.78400000,24978.60000000,70256.80025000,70256.80025000,2.81267966,1256
1172,KGSTUSDT,KGST,USDT,0.01144100,0.01700000,0.01144400,0.01143900,6127661.00000000,70106.18658100,70106.18658100,0.01144094,2263
1173,TOWNSUSDC,TOWNS,USDC,0.00230000,-1.70900000,0.00245000,0.00225000,30246961.00000000,70084.18158000,70084.18158000,0.00231707,1144
1174,CKBUSDT,CKB,USDT,0.00082200,-1.20200000,0.00083200,0.00081400,84682736.00000000,69773.36596000,69773.36596000,0.00082394,1351
1175,FLUXUSDT,FLUX,USDT,0.03970000,-1.24400000,0.04040000,0.03930000,1745061.74000000,69616.99103800,69616.99103800,0.03989371,1826
1176,GNOUSDT,GNO,USDT,104.75000000,1.12000000,105.71000000,102.63000000,650.92200000,67833.64155000,67833.64155000,104.21162835,1435
1177,MASKUSDT,MASK,USDT,0.35000000,0.00000000,0.35600000,0.34300000,192830.90000000,67462.64680000,67462.64680000,0.34985392,2111
1178,QTUMUSDT,QTUM,USDT,0.68200000,0.00000000,0.68900000,0.67400000,97340.10000000,66447.97070000,66447.97070000,0.68263717,1948
1179,TFUELUSDT,TFUEL,USDT,0.00718000,-0.82900000,0.00742000,0.00712000,9087346.00000000,65889.03670000,65889.03670000,0.00725064,1389
1180,ZKUSDC,ZK,USDC,0.00774000,2.51700000,0.00811000,0.00736000,8415818.30000000,65543.05596700,65543.05596700,0.00778808,997
1181,UMAUSDT,UMA,USDT,0.31800000,-1.54800000,0.32400000,0.31700000,204906.80000000,65474.77500000,65474.77500000,0.31953442,1139
1182,SPELLUSDT,SPELL,USDT,0.00007700,-1.15500000,0.00007880,0.00007650,839921037.00000000,65050.54791250,65050.54791250,0.00007745,1110
1183,TURTLEUSDT,TURTLE,USDT,0.04200000,-2.77800000,0.04360000,0.04180000,1521211.60000000,64928.45270000,64928.45270000,0.04268207,1178
1184,BTCUSDS,BTC,USDS,64262.55000000,1.83200000,64262.55000000,62779.26000000,1.00534000,63806.49396640,63857.53916157,63467.57710466,87
1185,HAEDALUSDC,HAEDAL,USDC,0.01646000,-2.43000000,0.02011000,0.01642000,3579506.90000000,62592.70517800,62592.70517800,0.01748640,867
1186,MANAUSDT,MANA,USDT,0.06360000,-0.15700000,0.06400000,0.06260000,979734.00000000,62155.25140000,62155.25140000,0.06344095,1110
1187,ARUSDC,AR,USDC,1.82000000,1.22400000,1.83100000,1.78000000,33627.66000000,60997.49067000,60997.49067000,1.81390827,484
1188,SUSDC,S,USDC,0.02201000,-1.82900000,0.02246000,0.02173000,2752433.40000000,60692.19053300,60692.19053300,0.02205038,969
1189,NEOUSDC,NEO,USDC,1.68100000,0.41800000,1.70000000,1.64900000,35983.24000000,60437.43788000,60437.43788000,1.67959967,429
1190,BBUSDC,BB,USDC,0.01125000,-1.48900000,0.01149000,0.01079000,5403753.30000000,60286.55181300,60286.55181300,0.01115642,744
1191,DOGSUSDC,DOGS,USDC,0.00003517,2.35700000,0.00003576,0.00003383,1696957502.00000000,59195.04413127,59195.04413127,0.00003488,456
1192,BANANAS31USDC,BANANAS31,USDC,0.00851700,-3.59900000,0.00903700,0.00848100,6774044.00000000,58916.83121700,58916.83121700,0.00869744,1255
1193,IOUSDC,IO,USDC,0.11340000,0.80000000,0.11520000,0.10960000,522293.15000000,58488.13931400,58488.13931400,0.11198336,367
1194,RPLUSDT,RPL,USDT,1.36000000,-1.44900000,1.38000000,1.34000000,43019.09000000,58446.71640000,58446.71640000,1.35862280,614
1195,POLYXUSDT,POLYX,USDT,0.02870000,-0.34700000,0.02880000,0.02820000,2041778.00000000,58232.03291000,58232.03291000,0.02852026,1431
1196,MANTRAUSDC,MANTRA,USDC,0.00478000,-3.04300000,0.00495000,0.00475000,11565603.00000000,55675.55611000,55675.55611000,0.00481389,295
1197,BNTUSDT,BNT,USDT,0.26730000,0.67800000,0.27120000,0.26430000,204910.60000000,54729.37227000,54729.37227000,0.26708902,1389
1198,BIOUSDC,BIO,USDC,0.02452000,-0.12200000,0.02488000,0.02398000,2188781.70000000,53598.35121100,53598.35121100,0.02448776,835
1199,YFIUSDT,YFI,USDT,1947.00000000,-0.71400000,1964.00000000,1919.00000000,27.43160000,53409.33047000,53409.33047000,1947.00019211,1172
1200,RSRUSDC,RSR,USDC,0.00115800,0.69600000,0.00115800,0.00111300,46653667.40000000,53035.20360650,53035.20360650,0.00113679,612
1201,ENSUSDC,ENS,USDC,3.92000000,-2.48800000,4.02000000,3.83000000,13200.16000000,51657.72370000,51657.72370000,3.91341648,490
1202,TWTUSDC,TWT,USDC,0.38270000,-2.91700000,0.39630000,0.38270000,131116.00000000,51080.71330000,51080.71330000,0.38958413,308
1203,PLTRBUSDT,PLTRB,USDT,173.74000000,-0.90700000,176.14000000,172.37000000,292.36800000,51007.50513000,51007.50513000,174.46336511,656
1204,ANIMEUSDT,ANIME,USDT,0.00242000,-1.22400000,0.00247000,0.00239000,20951278.40000000,50884.68796600,50884.68796600,0.00242872,838
1205,GTCUSDT,GTC,USDT,0.08403000,-2.12000000,0.08696000,0.08346000,583166.70000000,49726.94516400,49726.94516400,0.08527055,1725
1206,COWUSDC,COW,USDC,0.10940000,-11.41700000,0.12350000,0.10800000,435872.30000000,49291.84153000,49291.84153000,0.11308780,830
1207,ASMLBUSDT,ASMLB,USDT,1886.55000000,2.11500000,1894.70000000,1843.87000000,26.07650000,48736.45139800,48736.45139800,1868.97978632,622
1208,BOMEUSDC,BOME,USDC,0.00079020,-4.64600000,0.00085090,0.00078250,59267090.00000000,48443.97830430,48443.97830430,0.00081738,891
1209,OPNUSDC,OPN,USDC,0.05150000,-1.53000000,0.05300000,0.05110000,923839.40000000,47992.66030000,47992.66030000,0.05194914,178
1210,DASHUSDC,DASH,USDC,30.38000000,0.59600000,30.67000000,29.80000000,1585.80900000,47970.92697000,47970.92697000,30.25012909,364
1211,ASTRUSDT,ASTR,USDT,0.00449500,-0.68500000,0.00454100,0.00444800,10621033.10000000,47715.63347930,47715.63347930,0.00449256,2623
1212,QKCUSDT,QKC,USDT,0.00200400,0.30000000,0.00201500,0.00197600,23470144.00000000,46764.43266000,46764.43266000,0.00199251,1816
1213,CFGUSDC,CFG,USDC,0.15720000,1.15800000,0.16240000,0.15210000,293814.20000000,46388.09937000,46388.09937000,0.15788243,1237
1214,BARDUSDC,BARD,USDC,0.10480000,-3.41000000,0.11180000,0.10390000,434851.90000000,46147.01887000,46147.01887000,0.10612123,702
1215,XVSUSDT,XVS,USDT,2.71000000,-0.73300000,2.74000000,2.69000000,16787.25000000,45529.74650000,45529.74650000,2.71216230,2625
1216,API3USDC,API3,USDC,0.19310000,0.31200000,0.20290000,0.19190000,229434.54000000,44908.13089800,44908.13089800,0.19573396,610
1217,FRAXUSDT,FRAX,USDT,0.27920000,-2.71800000,0.28740000,0.27920000,156453.60000000,44341.15984000,44341.15984000,0.28341412,1153
1218,ERAUSDC,ERA,USDC,0.05990000,-0.82800000,0.06200000,0.05930000,707309.40000000,42827.15394000,42827.15394000,0.06054939,2016
1219,SYNUSDC,SYN,USDC,0.10397000,-0.52600000,0.10656000,0.10296000,403811.00000000,42310.64950500,42310.64950500,0.10477835,1138
1220,HEIUSDC,HEI,USDC,0.13440000,0.00000000,0.13610000,0.12840000,317913.00000000,42171.69772000,42171.69772000,0.13265169,608
1221,ORCAUSDC,ORCA,USDC,1.06100000,2.61100000,1.06700000,1.01500000,39619.94000000,41348.96182000,41348.96182000,1.04364019,522
1222,CTKUSDT,CTK,USDT,0.10920000,-0.27400000,0.11060000,0.10830000,377506.90000000,41306.73688000,41306.73688000,0.10941982,867
1223,QNTUSDC,QNT,USDC,57.47000000,0.78900000,57.69000000,55.38000000,722.23800000,40888.62311000,40888.62311000,56.61377982,450
1224,TRBUSDC,TRB,USDC,13.09000000,0.15300000,13.17000000,12.79000000,3090.68000000,40317.99627000,40317.99627000,13.04502448,553
1225,COTIUSDC,COTI,USDC,0.01014000,-5.14500000,0.01103000,0.01006000,3829714.00000000,40081.09151000,40081.09151000,0.01046582,729
1226,BERAUSDC,BERA,USDC,0.15010000,2.52700000,0.15110000,0.14320000,263440.60400000,39045.50668450,39045.50668450,0.14821370,601
1227,HUMAUSDC,HUMA,USDC,0.02036000,-0.87600000,0.02076000,0.02017000,1904138.00000000,38978.80100000,38978.80100000,0.02047058,219
1228,FLOKIUSDC,FLOKI,USDC,0.00002023,-0.39400000,0.00002036,0.00002000,1920876112.00000000,38780.97722951,38780.97722951,0.00002019,679
1229,MEMEUSDC,MEME,USDC,0.00046100,-2.94700000,0.00047500,0.00045800,82196796.00000000,38232.90870100,38232.90870100,0.00046514,476
1230,EGLDUSDC,EGLD,USDC,2.74000000,3.39600000,2.80000000,2.59000000,14083.41000000,37953.65250000,37953.65250000,2.69491923,298
